,c_trust,sight_radius,reward_patch_dim,sim index,run index,time to first food,num birds failed
546,0.6,5,4,272,0,4.22222222222222,0
547,0.6,5,4,272,1,8.55555555555556,0
548,0.61,5,1,273,0,1.88888888888889,0
549,0.61,5,1,273,1,2.66666666666667,0
550,0.61,5,2,274,0,3.66666666666667,0
551,0.61,5,2,274,1,5.11111111111111,0
552,0.61,5,4,275,0,5.11111111111111,0
553,0.61,5,4,275,1,8,0
554,0.62,5,1,276,0,7.22222222222222,1
555,0.62,5,1,276,1,2.44444444444444,0
556,0.62,5,2,277,0,6.88888888888889,0
557,0.62,5,2,277,1,4.33333333333333,0
558,0.62,5,4,278,0,5.66666666666667,0
559,0.62,5,4,278,1,4.22222222222222,0
560,0.63,5,1,279,0,1.66666666666667,0
561,0.63,5,1,279,1,2.33333333333333,0
562,0.63,5,2,280,0,3.88888888888889,0
563,0.63,5,2,280,1,5.33333333333333,0
564,0.63,5,4,281,0,5.77777777777778,0
565,0.63,5,4,281,1,10.4444444444444,0
566,0.64,5,1,282,0,1.66666666666667,0
567,0.64,5,1,282,1,2.88888888888889,0
568,0.64,5,2,283,0,2.88888888888889,0
569,0.64,5,2,283,1,3.66666666666667,0
570,0.64,5,4,284,0,8,0
571,0.64,5,4,284,1,6.22222222222222,0
572,0.65,5,1,285,0,3.33333333333333,0
573,0.65,5,1,285,1,3.33333333333333,0
574,0.65,5,2,286,0,4.22222222222222,0
575,0.65,5,2,286,1,2.66666666666667,0
576,0.65,5,4,287,0,4.22222222222222,0
577,0.65,5,4,287,1,3.77777777777778,0
578,0.66,5,1,288,0,2.11111111111111,0
579,0.66,5,1,288,1,2.11111111111111,0
580,0.66,5,2,289,0,4.11111111111111,0
581,0.66,5,2,289,1,2.11111111111111,0
582,0.66,5,4,290,0,6.66666666666667,0
